smiles,imageName,inchiKey
N#Cc1ncc([nH]1)[C@]1(C#N)N=N1,147.png,CNTZVJORLKGWJZ-UHFFFAOYSA-N
N#C/C=C\c1ccc(o1)/N=N/c1ccc(o1)/C=C/C#N,148.png,COTQPDLIJPQNAC-AGSASIROSA-N
O=S1(=O)C=CC=C1c1ccc(s1)/N=N\c1ccc(s1)C1=CC=CS1(=O)=O,149.png,COXAKHPHWSUWIV-ZCXUNETKSA-N
C=CO/C=C\c1ccc(s1)/N=N\c1ccc(s1)/C=C\OC=C,150.png,CPNJWWRDYIKSFJ-AROPPZRASA-N
O=C1c2cc(ccc2C(=O)c2c1cc(cc2)c1ccc([nH]1)O)c1ccc([nH]1)O,151.png,CPTHHTGZTQBXLG-UHFFFAOYSA-N
OC1=CC=C(C1)c1ccc(cc1)/N=N/c1ccc(cc1)C1=CC=C(C1)O,152.png,CQFONUXIAHDACZ-WCWDXBQESA-N
Clc1c(Cl)cc2c(c1Cl)c1ccc3c4c1c1c2c2cc(Cl)c(c(c2c2c1c1c4c(c4c3c(Cl)c(Cl)c(c4)Cl)c3c(c1c1c2cccc1)c(Cl)c(c(c3)Cl)Cl)Cl)Cl,153.png,CQTYLVKJPGAHRU-UHFFFAOYSA-N
Clc1nnc(nn1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1nnc(nn1)Cl,154.png,CQVVBYLEHCVETJ-UHFFFAOYSA-N
FC(c1cnc(o1)c1cc2c3cc(c4ncc(o4)C(F)(F)F)c4c5c3c(c3c2c2c1cccc2c(c3)c1ncc(o1)C(F)(F)F)cc(c5ccc4)c1ncc(o1)C(F)(F)F)(F)F,155.png,CRPWWEGCXMDPCA-UHFFFAOYSA-N
Fc1ccc(nc1)c1ccc(s1)/N=N\c1ccc(s1)c1ccc(cn1)F,156.png,CTJDWVMZNHKDKG-VHXPQNKSSA-N
N#CC1=CC=C(C1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1C1=CC=C(C1)C#N,157.png,CTTBYFNTIAKIJY-UHFFFAOYSA-N
Cn1c(ccc1[C@@]1(N=N1)C(F)(F)F)C(F)(F)F,158.png,CVWCIHMZAVMAIC-UHFFFAOYSA-N
C1=CC=C(C1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1C1=CC=CC1,159.png,CWIRALQULHQMEP-UHFFFAOYSA-N
SC1=CC=C(S1(=O)=O)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1C1=CC=C(S1(=O)=O)S,160.png,CWNKXRLZCHNYCF-UHFFFAOYSA-N
c1cnc2c(c1)c1ccc3c4c1c1c2c2ncccc2c2c1c1c4c(c4c3cccn4)c3c(c1c1c2cccc1)cccn3,161.png,CWSBSGWYLFHKKA-UHFFFAOYSA-N
FC(c1cnc(nc1)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)c1ncc(cn1)C(F)(F)F)(F)F,162.png,CWZAOYMNMSPDER-UHFFFAOYSA-N
FC(Oc1cnc(nc1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1ncc(cn1)OC(F)(F)F)(F)F,163.png,CXBFGTLYYMFWCD-UHFFFAOYSA-N
FC(Oc1cnc(s1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1ncc(s1)OC(F)(F)F)(F)F,164.png,CXHTZPDPLQJFAC-UHFFFAOYSA-N
N#Cc1ccc([nH]1)c1ccc(s1)/N=N\c1ccc(s1)c1ccc([nH]1)C#N,165.png,CYKUMPVYVMAFKH-VHXPQNKSSA-N
FC(OC#Cc1cc2c3cc(C#COC(F)(F)F)c4c5c3c(c3c2c2c1cccc2c(c3)C#COC(F)(F)F)cc(c5ccc4)C#COC(F)(F)F)(F)F,166.png,CYOIOBCJQTZPPF-UHFFFAOYSA-N
Sc1cnc(nc1)c1ccc(o1)/N=N/c1ccc(o1)c1ncc(cn1)S,167.png,CYQVAQIOAWGRCN-QURGRASLSA-N
OC1=CC=C(C1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1C1=CC=C(C1)O,168.png,CZRFULQNDHFNRN-UHFFFAOYSA-N
C/C=C\[C@]1(C)N=N1,169.png,CZZVLCYAKCFYJY-UHFFFAOYSA-N
[O-][N+](=O)C#C[C@@]1(N=N1)[N+](=O)[O-],170.png,DAONYSZAHZJLDU-UHFFFAOYSA-N
Clc1ccc(o1)[C@]1(Cl)N=N1,171.png,DCLWZIFAWXLQTP-UHFFFAOYSA-N
c1ccc(cc1)[C@@H]1N=N1,172.png,DCXIMRSHMXAVHX-UHFFFAOYSA-N
O=C1c2cc(ccc2C(=O)c2c1cc(cc2)C1=CC=CC1)C1=CC=CC1,173.png,DDHPYLVJEXPJQU-UHFFFAOYSA-N
[O-][N+](=O)c1ccc(cc1)c1cc2c3cc(c4ccc(cc4)[N+](=O)[O-])c4c5c3c(c3c2c2c1cccc2c(c3)c1ccc(cc1)[N+](=O)[O-])cc(c5ccc4)c1ccc(cc1)[N+](=O)[O-],174.png,DDQABLDGNVCBDR-UHFFFAOYSA-N
Sc1coc(n1)[C@]1(S)N=N1,175.png,DDXKCKBBPAYDGA-UHFFFAOYSA-N
N#CC1=CC=C(S1(=O)=O)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1C1=CC=C(S1(=O)=O)C#N,176.png,DEHQVFZKGDWEKQ-UHFFFAOYSA-N
OC1=CC=C(C1)c1cc2c3cc(C4=CC=C(C4)O)c4c5c3c(c3c2c2c1cccc2c(c3)C1=CC=C(C1)O)cc(c5ccc4)C1=CC=C(C1)O,177.png,DERFPHVVJJEXKE-UHFFFAOYSA-N
FC(C1(N=N1)C(F)(F)F)(F)F,178.png,DEZQSMQOKKCBPQ-UHFFFAOYSA-N
FC(/C=C/c1ccc(s1)/N=N\c1ccc(s1)/C=C/C(F)(F)F)(F)F,179.png,DFPUGULMUYDYKV-WYSJLEGWSA-N
c1ccc(cc1)c1ccc(o1)/N=N/c1ccc(o1)c1ccccc1,180.png,DFQSEKZYJPAANI-QURGRASLSA-N
FC(Oc1ccc(cc1)c1cc2c3cc(c4ccc(cc4)OC(F)(F)F)c4c5c3c(c3c2c2c1cccc2c(c3)c1ccc(cc1)OC(F)(F)F)cc(c5ccc4)c1ccc(cc1)OC(F)(F)F)(F)F,181.png,DFXSZWZFLOXWTB-UHFFFAOYSA-N
[O-][N+](=O)c1ccc([nH]1)c1ccc(o1)/N=N/c1ccc(o1)c1ccc([nH]1)[N+](=O)[O-],182.png,DGJRLIHVCIOSEC-FMQUCBEESA-N
Oc1ccc(cc1)c1ccc(o1)/N=N/c1ccc(o1)c1ccc(cc1)O,183.png,DGNUNUGWIJZIFW-QURGRASLSA-N
[O-][N+](=O)c1ccc(o1)c1ccc(s1)/N=N\c1ccc(s1)c1ccc(o1)[N+](=O)[O-],184.png,DHJUYONPCPGTHS-ZCXUNETKSA-N
Fc1ncc([nH]1)c1ccc(o1)/N=N/c1ccc(o1)c1cnc([nH]1)F,185.png,DHLXRAILLJPXLU-QURGRASLSA-N
Sc1ccc(o1)c1cc2c3cc(c4ccc(o4)S)c4c5c3c(c3c2c2c1cccc2c(c3)c1ccc(o1)S)cc(c5ccc4)c1ccc(o1)S,186.png,DHZKKMIRTMCIQA-UHFFFAOYSA-N
N#Cc1ccc([nH]1)c1ccc(cc1)/N=N/c1ccc(cc1)c1ccc([nH]1)C#N,187.png,DILLNBNSYVFQIS-BYYHNAKLSA-N
O=C1c2cc(ccc2C(=O)c2c1cc(cc2)c1ncco1)c1ncco1,188.png,DJKSKULPBXJAFA-UHFFFAOYSA-N
FC(c1cc([nH]c1)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)c1[nH]cc(c1)C(F)(F)F)(F)F,189.png,DJOUIENRCXUSNZ-UHFFFAOYSA-N
C/C=C/O/C=C\c1cc2c3cc(/C=C\O/C=C/C)c4c5c3c(c3c2c2c1cccc2c(c3)/C=C\O/C=C/C)cc(c5ccc4)/C=C\O/C=C/C,190.png,DJUWDDJFGBEJQQ-IHBFSAOTSA-N
Fc1c(F)c(F)c2c(c1F)c1c3c4c2c2cnccc2c2c4c4c5c3c(c3c1cncc3)c1ccncc1c5c1c(c4c3c2ccnc3)c(F)c(c(c1F)F)F,191.png,DKFKWRGGQWLKMO-UHFFFAOYSA-N
O=C1c2cc(ccc2C(=O)c2c1cc(cc2)c1scc(n1)S)c1scc(n1)S,192.png,DKTALCSEAGZQJV-UHFFFAOYSA-N
FC(c1cnc(s1)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)c1ncc(s1)C(F)(F)F)(F)F,193.png,DLENVYASMXCDEG-UHFFFAOYSA-N
COc1ccc(o1)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)c1ccc(o1)OC,194.png,DMHBFYSYKNLTLA-UHFFFAOYSA-N
O=C1c2cc(ccc2C(=O)c2c1cc(cc2)c1ccc(s1)O)c1ccc(s1)O,195.png,DMIBVWGGWBJDKC-UHFFFAOYSA-N
Fc1ccc(s1)c1cc2c3cc(c4ccc(s4)F)c4c5c3c(c3c2c2c1cccc2c(c3)c1ccc(s1)F)cc(c5ccc4)c1ccc(s1)F,196.png,DMJLAWMFXJTEEQ-UHFFFAOYSA-N
c1ccc(cc1)/N=N/c1ccccc1,197.png,DMLAVOWQYNRWNQ-BUHFOSPRSA-N
FC#Cc1cc2c3cc(C#CF)c4c5c3c(c3c2c2c1cccc2c(c3)C#CF)cc(c5ccc4)C#CF,198.png,DMRPUUKKHXUDTN-UHFFFAOYSA-N
O=Cn1c(ccc1c1ccc(s1)/N=N\c1ccc(s1)c1ccc(n1C=O)C(F)(F)F)C(F)(F)F,199.png,DMTLMOZZRPENQI-DQSJHHFOSA-N
F/N=C\c1ccc(s1)/N=N\c1ccc(s1)/C=N\F,200.png,DMZYAVYCKNYTIZ-ZPHADDHFSA-N
N#Cc1ccc(s1)c1cc2c3cc(c4ccc(s4)C#N)c4c5c3c(c3c2c2c1cccc2c(c3)c1ccc(s1)C#N)cc(c5ccc4)c1ccc(s1)C#N,201.png,DNCKDXKSORHMQT-UHFFFAOYSA-N
N#CC1(C#N)N=N1,202.png,DNHXBHFLXMJCSS-UHFFFAOYSA-N
N#CC1=CC=C(S1(=O)=O)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)C1=CC=C(S1(=O)=O)C#N,203.png,DNXIASLMFWVXCZ-UHFFFAOYSA-N
FC(Oc1ncc([nH]1)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)c1cnc([nH]1)OC(F)(F)F)(F)F,204.png,DOHOXEDBRGUCGJ-UHFFFAOYSA-N
Oc1nnc(nn1)[C@]1(O)N=N1,205.png,DOKRBLLIFIJKEE-UHFFFAOYSA-N
[O-][N+](=O)C1=CC=C(C1)c1ccc(s1)/N=N\c1ccc(s1)C1=CC=C(C1)[N+](=O)[O-],206.png,DOYMAAFUYSNDCW-VXPUYCOJSA-N
Clc1coc(n1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1occ(n1)Cl,207.png,DPGRDUGGUUXXKR-UHFFFAOYSA-N
C#Cc1cc2c3cc(C#C)c4c5c3c(c3c2c2c1cccc2c(c3)C#C)cc(c5ccc4)C#C,208.png,DPRIFTDICSSESH-UHFFFAOYSA-N
c1ccc([nH]1)c1cc2c3cc(c4ccc[nH]4)c4c5c3c(c3c2c2c1cccc2c(c3)c1ccc[nH]1)cc(c5ccc4)c1ccc[nH]1,209.png,DPUPUKXISYIQRA-UHFFFAOYSA-N
Oc1ccc(nc1)[C@]1(O)N=N1,210.png,DQKWAGPBERJFRU-UHFFFAOYSA-N
Sc1ncc([nH]1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1cnc([nH]1)S,211.png,DRUGBLSBUAHKDY-UHFFFAOYSA-N
FC(Oc1ccc(nc1)c1cc2c3cc(c4ccc(cn4)OC(F)(F)F)c4c5c3c(c3c2c2c1cccc2c(c3)c1ccc(cn1)OC(F)(F)F)cc(c5ccc4)c1ccc(cn1)OC(F)(F)F)(F)F,212.png,DSEATRZWWODIDE-UHFFFAOYSA-N
Fc1ccc(cc1)c1cc2c3cc(c4ccc(cc4)F)c4c5c3c(c3c2c2c1cccc2c(c3)c1ccc(cc1)F)cc(c5ccc4)c1ccc(cc1)F,213.png,DTIICCIDAMRDMY-UHFFFAOYSA-N
CO/N=C\c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)/C=N\OC,214.png,DTJBCVXBRQXSPJ-QJUDHZBZSA-N
S/C=C\c1ccc(cc1)/N=N/c1ccc(cc1)/C=C/S,215.png,DTRVHNIXHIOQED-TXCZWMRLSA-N
FC(c1ccc(nc1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1ccc(cn1)C(F)(F)F)(F)F,216.png,DUCHRJPZRKLKEJ-UHFFFAOYSA-N
Clc1ccc2c(c1)c1ccc3c4c1c1c2c2ccc(cc2c2c1c1c4c(c4c3cc(Cl)cc4)c3c(c1cc2)cc(cc3)Cl)Cl,217.png,DUNWLFSEQSJEDC-UHFFFAOYSA-N
C/N=C\[C@]1(C)N=N1,218.png,DVAGMTYTUNLFFX-UHFFFAOYSA-N
N#Cc1csc(n1)c1cc2c3cc(c4scc(n4)C#N)c4c5c3c(c3c2c2c1cccc2c(c3)c1scc(n1)C#N)cc(c5ccc4)c1scc(n1)C#N,219.png,DVCGEJNCWNRFST-UHFFFAOYSA-N
COc1coc(n1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1occ(n1)OC,220.png,DVHIPPMCDBFBNZ-UHFFFAOYSA-N
Sc1ccc(s1)c1ccc(o1)/N=N/c1ccc(o1)c1ccc(s1)S,221.png,DVRXPAXGMPLRHV-ISLYRVAYSA-N
N#Cc1ccc(nc1)[C@]1(C#N)N=N1,222.png,DWBKTFMANYMNOE-UHFFFAOYSA-N
O=C1c2cc(ccc2C(=O)c2c1cc(cc2)c1nnc(nn1)Cl)c1nnc(nn1)Cl,223.png,DWBXMEBCPJHATR-UHFFFAOYSA-N
O=Cn1c(S)ccc1c1ccc(o1)/N=N/c1ccc(o1)c1ccc(n1C=O)S,224.png,DWPPXPFPPXHZNP-FMQUCBEESA-N
O=Cn1cccc1c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1cccn1C=O,225.png,DWXFAINNEFVMHV-UHFFFAOYSA-N
FC(C1=CC=C(S1(=O)=O)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)C1=CC=C(S1(=O)=O)C(F)(F)F)(F)F,226.png,DXGLUYLBMQDCEQ-UHFFFAOYSA-N
Cc1ccc(nc1)c1ccc(s1)/N=N\c1ccc(s1)c1ccc(cn1)C,227.png,DYUIOFTWGALLIW-VHXPQNKSSA-N
Cc1ccc([nH]1)c1ccc(o1)/N=N/c1ccc(o1)c1ccc([nH]1)C,228.png,DYXPEUNJLDHVIE-QURGRASLSA-N
Sc1ccc([nH]1)c1ccc(cc1)/N=N/c1ccc(cc1)c1ccc([nH]1)S,229.png,DZBGQSJTOWIAFG-WCWDXBQESA-N
N#C/C=C/O/C=C\c1ccc(o1)/N=N/c1ccc(o1)/C=C\O/C=C/C#N,230.png,DZSWAUMGHQFHMZ-ARYAARSISA-N
Cn1c(C)ccc1[C@]1(C)N=N1,231.png,DZTQQVNYOFZVEO-UHFFFAOYSA-N
FC1(F)N=N1,232.png,FADBWTVPDJZQOE-UHFFFAOYSA-N
OC1=CC=C(S1(=O)=O)c1ccc(cc1)/N=N/c1ccc(cc1)C1=CC=C(S1(=O)=O)O,233.png,FADSGBOBFPCRGL-QURGRASLSA-N
N#Cc1coc(n1)c1cc2c3cc(c4occ(n4)C#N)c4c5c3c(c3c2c2c1cccc2c(c3)c1occ(n1)C#N)cc(c5ccc4)c1occ(n1)C#N,234.png,FBBHPJKXRHPJME-UHFFFAOYSA-N
O=C1c2cc(ccc2C(=O)c2c1cc(cc2)c1ncc(o1)F)c1ncc(o1)F,235.png,FBJIPPYIQQVSCM-UHFFFAOYSA-N
FC(Oc1cnc(o1)c1cc2c3cc(c4ncc(o4)OC(F)(F)F)c4c5c3c(c3c2c2c1cccc2c(c3)c1ncc(o1)OC(F)(F)F)cc(c5ccc4)c1ncc(o1)OC(F)(F)F)(F)F,236.png,FBPCKUXOKFDCQC-UHFFFAOYSA-N
O/N=C\c1ccc(o1)/N=N/c1ccc(o1)/C=N\O,237.png,FBSVTAZTGYJHQT-NSFMOVNFSA-N
ClC1=CC=C(C1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1C1=CC=C(C1)Cl,238.png,FCKAIPCCHIPBQY-UHFFFAOYSA-N
Sc1nnc(nn1)[C@]1(S)N=N1,239.png,FDUFHUXDVCUIQP-UHFFFAOYSA-N
N#CC1=CC=C(S1(=O)=O)c1ccc(cc1)/N=N/c1ccc(cc1)C1=CC=C(S1(=O)=O)C#N,240.png,FEBVSVMXRHJUPR-OCEACIFDSA-N
Fc1ccc(n1C)c1ccc(cc1)/N=N/c1ccc(cc1)c1ccc(n1C)F,241.png,FEGCFUYWUZVGBH-OCEACIFDSA-N
Cn1c(ccc1[N+](=O)[O-])c1ccc(o1)/N=N/c1ccc(o1)c1ccc(n1C)[N+](=O)[O-],242.png,FEXMEWMQLAXTAJ-FMQUCBEESA-N
O=S1(=O)C=CC=C1c1ccc(o1)/N=N/c1ccc(o1)C1=CC=CS1(=O)=O,243.png,FEXMJCWMJCYADW-ISLYRVAYSA-N
[O-][N+](=O)c1coc(n1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1occ(n1)[N+](=O)[O-],244.png,FFAWXNYWFOGSDD-UHFFFAOYSA-N
COc1ccc(s1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1ccc(s1)OC,245.png,FFCZGWQMYLMFNQ-UHFFFAOYSA-N
Oc1nnc(nn1)c1ccc(cc1)/N=N/c1ccc(cc1)c1nnc(nn1)O,246.png,FFIFBLGISSNFML-ISLYRVAYSA-N
Cc1c[nH]c(c1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1[nH]cc(c1)C,247.png,FFKZWMBFXPCWDM-UHFFFAOYSA-N
N#C/C=C\c1ccc(cc1)/N=N/c1ccc(cc1)/C=C/C#N,248.png,FFZGUDADPZIRPU-CUNLYVPUSA-N
N#Cc1ccc(cc1)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)c1ccc(cc1)C#N,249.png,FGBYDGDHFSDRFR-UHFFFAOYSA-N
Sc1cnc(o1)[C@]1(S)N=N1,250.png,FGCAMFSWDLDFOV-UHFFFAOYSA-N
FC(O/C=C\c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)/C=C/OC(F)(F)F)(F)F,251.png,FGKFKLUWPFBLAQ-CGXWXWIYSA-N
O=Cn1c(ccc1[N+](=O)[O-])c1ccc(cc1)/N=N/c1ccc(cc1)c1ccc(n1C=O)[N+](=O)[O-],252.png,FHSNQBDARUKQPR-WCWDXBQESA-N
FC(c1c[nH]c(c1)[C@@]1(N=N1)C(F)(F)F)(F)F,253.png,FIGWLDVQDYKAQQ-UHFFFAOYSA-N
FC(/N=C\[C@@]1(N=N1)C(F)(F)F)(F)F,254.png,FITMBBCBNRWXHU-UHFFFAOYSA-N
FC(c1cnc(s1)c1ccc(s1)/N=N/c1ccc(s1)c1ncc(s1)C(F)(F)F)(F)F,255.png,FJQURIUMDZOSTM-QPLCGJKRSA-N
N#Cc1ccc(nc1)c1cc2c3cc(c4ccc(cn4)C#N)c4c5c3c(c3c2c2c1cccc2c(c3)c1ccc(cn1)C#N)cc(c5ccc4)c1ccc(cn1)C#N,256.png,FJUFIRJRTWTYOX-UHFFFAOYSA-N
Sc1ccc(s1)[C@]1(S)N=N1,257.png,FJWIDGCCELYQDY-UHFFFAOYSA-N
OC1=CC=C(C1)[C@]1(O)N=N1,258.png,FJYNWUAIMJNLAW-UHFFFAOYSA-N
COc1ccc(o1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1ccc(o1)OC,259.png,FKBHNASBBVLYKJ-UHFFFAOYSA-N
Sc1ccc(n1C)c1ccc(o1)/N=N/c1ccc(o1)c1ccc(n1C)S,260.png,FKMUAZBUZZBVDI-FMQUCBEESA-N
FC1=CC=C(S1(=O)=O)[C@]1(F)N=N1,261.png,FKSZKTDIWCRBOE-UHFFFAOYSA-N
Fc1ccc(nc1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1ccc(cn1)F,262.png,FLMCOEDMGPGTON-UHFFFAOYSA-N
Oc1cnc(nc1)[C@]1(O)N=N1,263.png,FLRPEPFPWMZKJY-UHFFFAOYSA-N
CC#Cc1ccc(cc1)/N=N/c1ccc(cc1)C#CC,264.png,FLYDYOBHEKLJCG-FMQUCBEESA-N
N#Cc1cnc(nc1)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)c1ncc(cn1)C#N,265.png,FMMPTTTVNROHAY-UHFFFAOYSA-N
O=C1c2cc(ccc2C(=O)c2c1cc(cc2)c1ncc(s1)Cl)c1ncc(s1)Cl,266.png,FNPGODJEKVTSDT-UHFFFAOYSA-N
Clc1ccc(nc1)c1ccc(cc1)/N=N/c1ccc(cc1)c1ccc(cn1)Cl,267.png,FNWDLOHIWONDBB-BYYHNAKLSA-N
COC1=CC=C(S1(=O)=O)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)C1=CC=C(S1(=O)=O)OC,268.png,FNXBGHBPLDMSHZ-UHFFFAOYSA-N
Cl/C=C/O/C=C\c1ccc(o1)/N=N/c1ccc(o1)/C=C\O/C=C/Cl,269.png,FOSCSNDUDFEAJS-SFEBARLYSA-N
Cc1ncc([nH]1)c1ccc(cc1)/N=N/c1ccc(cc1)c1cnc([nH]1)C,270.png,FPGOYHXUTYWCGX-OCEACIFDSA-N
F/C=C/c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1/C=C/F,271.png,FPLCRWKPZWYLPN-WXUKJITCSA-N
FC(/C=C/c1ccc(o1)/N=N/c1ccc(o1)/C=C/C(F)(F)F)(F)F,272.png,FQFVDEXQMUIUFE-HGANIXKKSA-N
FC(Oc1ccc(cc1)[C@@]1(N=N1)OC(F)(F)F)(F)F,273.png,FQGZIJRZZHHLSR-UHFFFAOYSA-N
[O-][N+](=O)c1c[nH]c(c1)[C@@]1(N=N1)[N+](=O)[O-],274.png,FQJIWCXSMRUOBB-UHFFFAOYSA-N
Clc1cnc(nc1)c1ccc(o1)/N=N/c1ccc(o1)c1ncc(cn1)Cl,275.png,FQJMIPDYVCZQNM-WCWDXBQESA-N
FC(c1ccc(cc1)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)c1ccc(cc1)C(F)(F)F)(F)F,276.png,FQKDWSVEKCNSHA-UHFFFAOYSA-N
N#C/N=C\c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1/C=N\C#N,277.png,FQNRIRQUHXFDIJ-LUKHMWGVSA-N
N#C/C=C\c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1/C=C/C#N,278.png,FQUGBMDNWHIMMT-HSFFGMMNSA-N
O=C1c2cc(ccc2C(=O)c2c1cc(cc2)c1nnc(nn1)O)c1nnc(nn1)O,279.png,FRNTUFPHTJXXEO-UHFFFAOYSA-N
[O-][N+](=O)c1ccc(s1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1ccc(s1)[N+](=O)[O-],280.png,FSEIMYBQWITGOR-UHFFFAOYSA-N
Fc1ccc(s1)c1ccc(s1)/N=N\c1ccc(s1)c1ccc(s1)F,281.png,FSIXXABOSAQMMD-VXPUYCOJSA-N
N#Cc1nnc(nn1)c1ccc(cc1)/N=N/c1ccc(cc1)c1nnc(nn1)C#N,282.png,FSRVRIKYSBKKSV-QURGRASLSA-N
FC(c1ccc(cc1)c1ccc(s1)/N=N\c1ccc(s1)c1ccc(cc1)C(F)(F)F)(F)F,283.png,FTLXUJCAONQVFV-FLWNBWAVSA-N
O=C1c2cc(ccc2C(=O)c2c1cc(cc2)c1nnc(nn1)S)c1nnc(nn1)S,284.png,FTMYJLFIPCHZTR-UHFFFAOYSA-N
Sc1ccc(s1)c1ccc(s1)/N=N\c1ccc(s1)c1ccc(s1)S,285.png,FTYZZZCVLRBJNS-ZCXUNETKSA-N
Fc1ccc(nc1)c1ccc(cc1)/N=N/c1ccc(cc1)c1ccc(cn1)F,286.png,FUDSPUJIKPWAMK-BYYHNAKLSA-N
N#Cc1cnc(o1)c1cc2c3cc(c4ncc(o4)C#N)c4c5c3c(c3c2c2c1cccc2c(c3)c1ncc(o1)C#N)cc(c5ccc4)c1ncc(o1)C#N,287.png,FUFVQFJGOWERLC-UHFFFAOYSA-N
Fc1c(F)c(F)c2c(c1F)c1c3c4c2c2ccsc2c2c4c4c5c3c(c3c1ccs3)c1sccc1c5c1c(c4c3c2scc3)c(F)c(c(c1F)F)F,288.png,FVAJSMFVZMSXAQ-UHFFFAOYSA-N
FC(c1ccc(n1C)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)c1ccc(n1C)C(F)(F)F)(F)F,289.png,FVFBSQJLTQYIKA-UHFFFAOYSA-N
O=C1c2cc(ccc2C(=O)c2c1cc(cc2)c1cnc([nH]1)Cl)c1cnc([nH]1)Cl,290.png,FVGJYQCTTZHHTI-UHFFFAOYSA-N
[O-][N+](=O)c1cnc(nc1)[C@@]1(N=N1)[N+](=O)[O-],291.png,FVMWQZWFXGDYMN-UHFFFAOYSA-N
FC(Oc1ccc(n1C)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)c1ccc(n1C)OC(F)(F)F)(F)F,292.png,FVWPZYSHWMCXNY-UHFFFAOYSA-N
Sc1ccc(s1)c1cc2c3cc(c4ccc(s4)S)c4c5c3c(c3c2c2c1cccc2c(c3)c1ccc(s1)S)cc(c5ccc4)c1ccc(s1)S,293.png,FWFGHLLPLOFHNT-UHFFFAOYSA-N
Fc1cnc(nc1)c1ccc(cc1)/N=N/c1ccc(cc1)c1ncc(cn1)F,294.png,FWJLOMIHEOSDLE-BYYHNAKLSA-N
c1coc(n1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1ncco1,295.png,FWWJMELKDXIFEW-UHFFFAOYSA-N
[O-][N+](=O)c1ccc(o1)[C@@]1(N=N1)[N+](=O)[O-],296.png,FXMWRYKXOWLGDD-UHFFFAOYSA-N
S/C=C/c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)/C=C/S,297.png,FZDBLGZKYOIGAX-KQQUZDAGSA-N
Sc1ccc([nH]1)c1ccc(s1)/N=N\c1ccc(s1)c1ccc([nH]1)S,298.png,FZPAZPSIBOQYFV-VXPUYCOJSA-N
Oc1ccc(s1)c1ccc(o1)/N=N/c1ccc(o1)c1ccc(s1)O,299.png,GAIWUBAQTJDEGZ-ISLYRVAYSA-N
Oc1cnc(nc1)c1cc2c3cc(c4ncc(cn4)O)c4c5c3c(c3c2c2c1cccc2c(c3)c1ncc(cn1)O)cc(c5ccc4)c1ncc(cn1)O,300.png,GAKHRVNGGLNRNA-UHFFFAOYSA-N
