smiles,imageName,inchiKey
[O-][N+](=O)/N=C\c1ccc(cc1)/N=N/c1ccc(cc1)/C=N\[N+](=O)[O-],158.png,BPDSIYOZJCFOKR-MNSGOHHFSA-N
[O-][N+](=O)/N=C\c1ccc(cc1)/N=N\c1ccc(cc1)/C=N\[N+](=O)[O-],159.png,BPDSIYOZJCFOKR-MWJLBBCUSA-N
N#Cc1c(cc(cc1c1scc(n1)C#N)C#N)c1scc(n1)C#N,160.png,BQGNCLPKYJEALV-UHFFFAOYSA-N
Cc1cnc(nc1)[C@]1(C)N=N1,161.png,BQPNWYIZAOQKMY-UHFFFAOYSA-N
Cn1c(Cl)ccc1c1ccc2-c3[n+]4c(-c2c1)cc1c2ccc(cc2c2n1[B@@-]4(Cl)n1c(c3)c3cc(ccc3c1c2)c1ccc(n1C)Cl)c1ccc(n1C)Cl,162.png,BQPSSPUDWTXYLD-UHFFFAOYSA-N
Cc1ncc([nH]1)c1cc2c3cc(c4cnc([nH]4)C)c4c5c3c(c3c2c2c1cccc2c(c3)c1cnc([nH]1)C)cc(c5ccc4)c1cnc([nH]1)C,163.png,BQTWENUTYIJGOX-UHFFFAOYSA-N
C/N=C\c1ccc(o1)/N=N/c1ccc(o1)/C=N\C,164.png,BSCMALNKZHTFND-RSQYGXQASA-N
Clc1nnc(nn1)c1ccc(o1)/N=N/c1ccc(o1)c1nnc(nn1)Cl,165.png,BTMRGPHTEXTYNA-FOCLMDBBSA-N
FC(c1ccc(cc1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1ccc(cc1)C(F)(F)F)(F)F,166.png,BVKHYHXARAVAMP-UHFFFAOYSA-N
COc1cc([nH]c1)c1ccc(o1)/N=N/c1ccc(o1)c1[nH]cc(c1)OC,167.png,BVVQEJRHOTVAAT-QURGRASLSA-N
N#Cc1cnc(nc1)c1ccc(cc1)/N=N\c1ccc(cc1)c1ncc(cn1)C#N,168.png,BVXNHAFCAIKWJO-FLWNBWAVSA-N
O=C1c2cc(ccc2C(=O)c2c1cc(cc2)c1ccc(s1)F)c1ccc(s1)F,169.png,BWCZPPRYTXEPCG-UHFFFAOYSA-N
Sc1cnc(s1)c1cc2c3cc(c4ncc(s4)S)c4c5c3c(c3c2c2c1cccc2c(c3)c1ncc(s1)S)cc(c5ccc4)c1ncc(s1)S,170.png,BWIPMMVDQWPABW-UHFFFAOYSA-N
FC(Oc1ncc([nH]1)c1ccc(s1)/N=N/c1ccc(s1)c1cnc([nH]1)OC(F)(F)F)(F)F,171.png,BWLSTGTZFYPSFZ-BYYHNAKLSA-N
FC(Oc1ncc([nH]1)c1ccc(s1)/N=N\c1ccc(s1)c1cnc([nH]1)OC(F)(F)F)(F)F,172.png,BWLSTGTZFYPSFZ-DQSJHHFOSA-N
N#CC#C[C@]1(C#N)N=N1,173.png,BXNYECZHWNLIPS-UHFFFAOYSA-N
N#Cc1c(cc(cc1c1ncc(s1)C(F)(F)F)C#N)c1ncc(s1)C(F)(F)F,174.png,BXQWWDMFNKCAFN-UHFFFAOYSA-N
Sc1ccc(nc1)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)c1ccc(cn1)S,175.png,BYCCZHWWRXPEOH-UHFFFAOYSA-N
Cl[B@@-]12[n+]3c4-c5c(-c3cc3n1c(cc1n2c(c4)c2c1cc(cc2)c1cccs1)c1c3cc(cc1)c1cccs1)ccc(c5)c1cccs1,176.png,BYXWPRCTYCQNQH-UHFFFAOYSA-N
Fc1ccc(o1)[C@]1(F)N=N1,177.png,BZBSDVNUGKYWLX-UHFFFAOYSA-N
Fc1nnc(nn1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1nnc(nn1)F,178.png,BZFPGDMVRFZXMG-UHFFFAOYSA-N
S/C=C/[C@]1(S)N=N1,179.png,CAFKTMYBPSXEGJ-UHFFFAOYSA-N
Clc1c[nH]c(c1)[C@]1(Cl)N=N1,180.png,CAHFMHPGCFETPL-UHFFFAOYSA-N
Cn1c(ccc1c1cc2c3cc(c4ccc(n4C)OC(F)(F)F)c4c5c3c(c3c2c2c1cccc2c(c3)c1ccc(n1C)OC(F)(F)F)cc(c5ccc4)c1ccc(n1C)OC(F)(F)F)OC(F)(F)F,181.png,CANOMQQSAVILIN-UHFFFAOYSA-N
Fc1cnc(o1)c1ccc(o1)/N=N/c1ccc(o1)c1ncc(o1)F,182.png,CAPLPTYMGWJUSV-FMQUCBEESA-N
FC(C1=CC=C(S1(=O)=O)[C@@]1(N=N1)C(F)(F)F)(F)F,183.png,CBDYBLAQSSFLSE-UHFFFAOYSA-N
Sc1ccc(n1C)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1ccc(n1C)S,184.png,CBHPPIJPCRTIHM-UHFFFAOYSA-N
FC(c1ccc(o1)c1ccc(cc1)/N=N\c1ccc(cc1)c1ccc(o1)C(F)(F)F)(F)F,185.png,CBOGOZSCLHQWAE-FLWNBWAVSA-N
Sc1ccc(cc1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1ccc(cc1)S,186.png,CBUIEVKAMJGIPP-UHFFFAOYSA-N
ClC1=CC=C(S1(=O)=O)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1C1=CC=C(S1(=O)=O)Cl,187.png,CDBOHLQHVOIZHL-UHFFFAOYSA-N
c1coc(c1)c1ccc(cc1)/N=N\c1ccc(cc1)c1ccco1,188.png,CDLWLRHRMNWTMU-DQRAZIAOSA-N
c1coc(c1)c1ccc(cc1)/N=N/c1ccc(cc1)c1ccco1,189.png,CDLWLRHRMNWTMU-QURGRASLSA-N
N#Cc1c(cc(cc1c1ncc(o1)C(F)(F)F)C#N)c1ncc(o1)C(F)(F)F,190.png,CDQRCGPZEGVLIE-UHFFFAOYSA-N
O=C1c2cc(ccc2C(=O)c2c1cc(cc2)c1nccs1)c1nccs1,191.png,CEHGRCLLMICTQS-UHFFFAOYSA-N
[O-][N+](=O)C1=CC=C(C1)c1ccc(o1)/N=N/c1ccc(o1)C1=CC=C(C1)[N+](=O)[O-],192.png,CERNXSRWYBBWEI-FMQUCBEESA-N
CC1=CC=C(C1)c1ccc(cc1)/N=N/c1ccc(cc1)C1=CC=C(C1)C,193.png,CFGCEWBDXHBWST-OCEACIFDSA-N
CC1=CC=C(C1)c1ccc(cc1)/N=N\c1ccc(cc1)C1=CC=C(C1)C,194.png,CFGCEWBDXHBWST-QPLCGJKRSA-N
O=Cn1c(C)ccc1c1ccc(o1)/N=N/c1ccc(o1)c1ccc(n1C=O)C,195.png,CFKAHSNQPMLNNO-QURGRASLSA-N
Sc1ccc(s1)c1ccc([nH]1)/N=N\c1ccc([nH]1)c1ccc(s1)S,196.png,CFOXWQYJAUATPO-VXPUYCOJSA-N
c1ccc(cc1)c1cc2c3cc(c4ccccc4)c4c5c3c(c3c2c2c1cccc2c(c3)c1ccccc1)cc(c5ccc4)c1ccccc1,197.png,CFZYJORKPYFCLH-UHFFFAOYSA-N
FC(c1nnc(nn1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1nnc(nn1)C(F)(F)F)(F)F,198.png,CGHHZZJMBFBKDQ-UHFFFAOYSA-N
c1csc(n1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1nccs1,199.png,CGILFSCOFDTGFV-UHFFFAOYSA-N
N#Cc1c(cc(cc1c1ccc(cc1)C#N)C#N)c1ccc(cc1)C#N,200.png,CGJKLUNSCJFMND-UHFFFAOYSA-N
Clc1ccc(n1C)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1ccc(n1C)Cl,201.png,CGXIVLYUPDEBCH-UHFFFAOYSA-N
Oc1ccc([nH]1)c1ccc([nH]1)/N=N\c1ccc([nH]1)c1ccc([nH]1)O,202.png,CHEYBYDDLMJLKW-DQRAZIAOSA-N
Oc1ccc([nH]1)c1ccc(cc1)/N=N\c1ccc(cc1)c1ccc([nH]1)O,203.png,CHLNYXQJUPTEJZ-VHXPQNKSSA-N
N#Cc1ccc(s1)c1ccc(cc1)/N=N/c1ccc(cc1)c1ccc(s1)C#N,204.png,CITGVGJXMKEMRK-OCEACIFDSA-N
N#Cc1ccc(s1)c1ccc(cc1)/N=N\c1ccc(cc1)c1ccc(s1)C#N,205.png,CITGVGJXMKEMRK-QPLCGJKRSA-N
COc1csc(n1)c1ccc2-c3[n+]4c(-c2c1)cc1c2ccc(cc2c2n1[B@@-]4(Cl)n1c(c3)c3cc(ccc3c1c2)c1scc(n1)OC)c1scc(n1)OC,206.png,CJAAQSDCJULNQB-UHFFFAOYSA-N
[O-][N+](=O)/C=C\c1ccc(s1)/N=N\c1ccc(s1)/C=C\[N+](=O)[O-],207.png,CKJXRRFMXGLFJE-KNOCWOPBSA-N
[O-][N+](=O)/C=C/c1ccc(s1)/N=N\c1ccc(s1)/C=C/[N+](=O)[O-],208.png,CKJXRRFMXGLFJE-LBPZLPHVSA-N
[O-][N+](=O)/C=C/c1ccc(s1)/N=N/c1ccc(s1)/C=C\[N+](=O)[O-],209.png,CKJXRRFMXGLFJE-XLLIXGIFSA-N
F/N=C\c1ccc2c(c1)c1cc3c4ccc(cc4c4n3[B@@-]3(n1c2cc1-c2cc(/C=N\F)ccc2-c([n+]31)c4)Cl)/C=N\F,210.png,CLJQLKYDXGFJJT-VJINACGZSA-N
FC(Oc1ccc(o1)c1ccc(s1)/N=N/c1ccc(s1)c1ccc(o1)OC(F)(F)F)(F)F,211.png,CLKYESVEFZGQIH-OCEACIFDSA-N
FC(Oc1ccc(o1)c1ccc(s1)/N=N\c1ccc(s1)c1ccc(o1)OC(F)(F)F)(F)F,212.png,CLKYESVEFZGQIH-QPLCGJKRSA-N
N#CC1=CC=C(C1)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)C1=CC=C(C1)C#N,213.png,CMCMKBPRJOYLGY-UHFFFAOYSA-N
CC1=CC=C(C1)c1ccc2-c3[n+]4c(-c2c1)cc1c2ccc(cc2c2n1[B@@-]4(Cl)n1c(c3)c3cc(ccc3c1c2)C1=CC=C(C1)C)C1=CC=C(C1)C,214.png,CMQZUJMWGVXJMK-UHFFFAOYSA-N
N#Cc1nnc(nn1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1nnc(nn1)C#N,215.png,CNSKENAQGROUTC-UHFFFAOYSA-N
N#Cc1ncc([nH]1)[C@]1(C#N)N=N1,216.png,CNTZVJORLKGWJZ-UHFFFAOYSA-N
N#C/C=C\c1ccc(o1)/N=N/c1ccc(o1)/C=C/C#N,217.png,COTQPDLIJPQNAC-AGSASIROSA-N
O=S1(=O)C=CC=C1c1ccc(s1)/N=N/c1ccc(s1)C1=CC=CS1(=O)=O,218.png,COXAKHPHWSUWIV-ISLYRVAYSA-N
O=S1(=O)C=CC=C1c1ccc(s1)/N=N\c1ccc(s1)C1=CC=CS1(=O)=O,219.png,COXAKHPHWSUWIV-ZCXUNETKSA-N
Oc1cnc(o1)c1ccc(cc1)/N=N\c1ccc(cc1)c1ncc(o1)O,220.png,CPANPYZVYYAHAF-DQRAZIAOSA-N
Oc1cnc(o1)c1ccc(cc1)/N=N/c1ccc(cc1)c1ncc(o1)O,221.png,CPANPYZVYYAHAF-QURGRASLSA-N
Sc1csc(n1)c1ccc(s1)/N=N/c1ccc(s1)c1scc(n1)S,222.png,CPEPBMPRSADCOB-ISLYRVAYSA-N
Sc1csc(n1)c1ccc(s1)/N=N\c1ccc(s1)c1scc(n1)S,223.png,CPEPBMPRSADCOB-ZCXUNETKSA-N
N#Cc1c(cc(cc1c1nnc(nn1)OC)C#N)c1nnc(nn1)OC,224.png,CPHBILXMSQZFRE-UHFFFAOYSA-N
C=CO/C=C\c1ccc(s1)/N=N\c1ccc(s1)/C=C\OC=C,225.png,CPNJWWRDYIKSFJ-AROPPZRASA-N
O=C1c2cc(ccc2C(=O)c2c1cc(cc2)c1ccc([nH]1)O)c1ccc([nH]1)O,226.png,CPTHHTGZTQBXLG-UHFFFAOYSA-N
N#Cc1cc(c2cccs2)c(c(c1)c1cccs1)C#N,227.png,CPZQZSGJUBMNHH-UHFFFAOYSA-N
OC1=CC=C(C1)c1ccc(cc1)/N=N\c1ccc(cc1)C1=CC=C(C1)O,228.png,CQFONUXIAHDACZ-VHXPQNKSSA-N
OC1=CC=C(C1)c1ccc(cc1)/N=N/c1ccc(cc1)C1=CC=C(C1)O,229.png,CQFONUXIAHDACZ-WCWDXBQESA-N
Clc1nnc(nn1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1nnc(nn1)Cl,230.png,CQVVBYLEHCVETJ-UHFFFAOYSA-N
CC#Cc1ccc2c(c1)c1cc3c4ccc(cc4c4n3[B@@-]3(n1c2cc1-c2cc(C#CC)ccc2-c([n+]31)c4)Cl)C#CC,231.png,CQWCEVPJPHYCGM-UHFFFAOYSA-N
FC(c1cnc(o1)c1cc2c3cc(c4ncc(o4)C(F)(F)F)c4c5c3c(c3c2c2c1cccc2c(c3)c1ncc(o1)C(F)(F)F)cc(c5ccc4)c1ncc(o1)C(F)(F)F)(F)F,232.png,CRPWWEGCXMDPCA-UHFFFAOYSA-N
COc1cnc(nc1)c1ccc(s1)/N=N/c1ccc(s1)c1ncc(cn1)OC,233.png,CSPQIBFERFRQJM-WCWDXBQESA-N
CO/N=C\c1cc(C#N)cc(c1C#N)/C=N/OC,234.png,CTBQDYFTWNJJMI-BSHIDLADSA-N
Fc1ccc(nc1)c1ccc(s1)/N=N\c1ccc(s1)c1ccc(cn1)F,235.png,CTJDWVMZNHKDKG-VHXPQNKSSA-N
Cn1c(ccc1[C@@]1(N=N1)C(F)(F)F)C(F)(F)F,236.png,CVWCIHMZAVMAIC-UHFFFAOYSA-N
C1=CC=C(C1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1C1=CC=CC1,237.png,CWIRALQULHQMEP-UHFFFAOYSA-N
FC(c1cnc(nc1)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)c1ncc(cn1)C(F)(F)F)(F)F,238.png,CWZAOYMNMSPDER-UHFFFAOYSA-N
FC(Oc1cnc(nc1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1ncc(cn1)OC(F)(F)F)(F)F,239.png,CXBFGTLYYMFWCD-UHFFFAOYSA-N
FC(Oc1cnc(s1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1ncc(s1)OC(F)(F)F)(F)F,240.png,CXHTZPDPLQJFAC-UHFFFAOYSA-N
N#Cc1ccc([nH]1)c1ccc(s1)/N=N\c1ccc(s1)c1ccc([nH]1)C#N,241.png,CYKUMPVYVMAFKH-VHXPQNKSSA-N
FC(OC#Cc1cc2c3cc(C#COC(F)(F)F)c4c5c3c(c3c2c2c1cccc2c(c3)C#COC(F)(F)F)cc(c5ccc4)C#COC(F)(F)F)(F)F,242.png,CYOIOBCJQTZPPF-UHFFFAOYSA-N
Sc1cnc(nc1)c1ccc(o1)/N=N/c1ccc(o1)c1ncc(cn1)S,243.png,CYQVAQIOAWGRCN-QURGRASLSA-N
Fc1csc(n1)c1ccc([nH]1)/N=N\c1ccc([nH]1)c1scc(n1)F,244.png,CYVMUIZXJCVTJZ-DQRAZIAOSA-N
OC1=CC=C(C1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1C1=CC=C(C1)O,245.png,CZRFULQNDHFNRN-UHFFFAOYSA-N
COc1ncc([nH]1)c1ccc2-c3[n+]4c(-c2c1)cc1c2ccc(cc2c2n1[B@@-]4(Cl)n1c(c3)c3cc(ccc3c1c2)c1cnc([nH]1)OC)c1cnc([nH]1)OC,246.png,CZUDJNVVGVOYLF-UHFFFAOYSA-N
C/C=C\[C@]1(C)N=N1,247.png,CZZVLCYAKCFYJY-UHFFFAOYSA-N
COc1coc(n1)c1ccc(cc1)/N=N\c1ccc(cc1)c1occ(n1)OC,248.png,DACAQZYSNNTWFH-VHXPQNKSSA-N
COc1coc(n1)c1ccc(cc1)/N=N/c1ccc(cc1)c1occ(n1)OC,249.png,DACAQZYSNNTWFH-WCWDXBQESA-N
[O-][N+](=O)C#C[C@@]1(N=N1)[N+](=O)[O-],250.png,DAONYSZAHZJLDU-UHFFFAOYSA-N
N#Cc1c(cc(cc1c1ccc(o1)[N+](=O)[O-])C#N)c1ccc(o1)[N+](=O)[O-],251.png,DAZBDUQMBCYKIG-UHFFFAOYSA-N
N#Cc1c(cc(cc1c1ncc(cn1)[N+](=O)[O-])C#N)c1ncc(cn1)[N+](=O)[O-],252.png,DBDDSYYREGOJGP-UHFFFAOYSA-N
COc1ncc([nH]1)c1ccc(cc1)/N=N\c1ccc(cc1)c1cnc([nH]1)OC,253.png,DBGMCFFHHKHHBZ-QPLCGJKRSA-N
N=Cc1ccc([nH]1)/N=N\c1ccc([nH]1)C=N,254.png,DBZIFQWTGCMOFT-DNAUBOPZSA-N
Clc1ccc(o1)[C@]1(Cl)N=N1,255.png,DCLWZIFAWXLQTP-UHFFFAOYSA-N
c1ccc(cc1)[C@@H]1N=N1,256.png,DCXIMRSHMXAVHX-UHFFFAOYSA-N
N#Cc1c(cc(cc1C1=CC=C(C1)Cl)C#N)C1=CC=C(C1)Cl,257.png,DCYPZDKOUBCVCN-UHFFFAOYSA-N
O=C1c2cc(ccc2C(=O)c2c1cc(cc2)C1=CC=CC1)C1=CC=CC1,258.png,DDHPYLVJEXPJQU-UHFFFAOYSA-N
[O-][N+](=O)c1ccc(cc1)c1cc2c3cc(c4ccc(cc4)[N+](=O)[O-])c4c5c3c(c3c2c2c1cccc2c(c3)c1ccc(cc1)[N+](=O)[O-])cc(c5ccc4)c1ccc(cc1)[N+](=O)[O-],259.png,DDQABLDGNVCBDR-UHFFFAOYSA-N
N#Cc1c(cc(cc1c1occ(n1)F)C#N)c1occ(n1)F,260.png,DDVPLFMIAGBNRR-UHFFFAOYSA-N
Sc1coc(n1)[C@]1(S)N=N1,261.png,DDXKCKBBPAYDGA-UHFFFAOYSA-N
N#Cc1c(cc(cc1c1ccc(s1)O)C#N)c1ccc(s1)O,262.png,DEOKCOKFIMZNNB-UHFFFAOYSA-N
OC1=CC=C(C1)c1cc2c3cc(C4=CC=C(C4)O)c4c5c3c(c3c2c2c1cccc2c(c3)C1=CC=C(C1)O)cc(c5ccc4)C1=CC=C(C1)O,263.png,DERFPHVVJJEXKE-UHFFFAOYSA-N
FC(C1(N=N1)C(F)(F)F)(F)F,264.png,DEZQSMQOKKCBPQ-UHFFFAOYSA-N
Clc1cnc(o1)c1ccc2-c3[n+]4c(-c2c1)cc1c2ccc(cc2c2n1[B@@-]4(Cl)n1c(c3)c3cc(ccc3c1c2)c1ncc(o1)Cl)c1ncc(o1)Cl,265.png,DFDSSEYIIMGZBX-UHFFFAOYSA-N
FC(/C=C/c1ccc(s1)/N=N\c1ccc(s1)/C=C/C(F)(F)F)(F)F,266.png,DFPUGULMUYDYKV-WYSJLEGWSA-N
FC(/C=C\c1ccc(s1)/N=N\c1ccc(s1)/C=C\C(F)(F)F)(F)F,267.png,DFPUGULMUYDYKV-YKGQLRGASA-N
c1ccc(cc1)c1ccc(o1)/N=N/c1ccc(o1)c1ccccc1,268.png,DFQSEKZYJPAANI-QURGRASLSA-N
FC(Oc1ccc(cc1)c1cc2c3cc(c4ccc(cc4)OC(F)(F)F)c4c5c3c(c3c2c2c1cccc2c(c3)c1ccc(cc1)OC(F)(F)F)cc(c5ccc4)c1ccc(cc1)OC(F)(F)F)(F)F,269.png,DFXSZWZFLOXWTB-UHFFFAOYSA-N
[O-][N+](=O)c1ccc([nH]1)c1ccc(o1)/N=N/c1ccc(o1)c1ccc([nH]1)[N+](=O)[O-],270.png,DGJRLIHVCIOSEC-FMQUCBEESA-N
Oc1ccc(cc1)c1ccc(o1)/N=N/c1ccc(o1)c1ccc(cc1)O,271.png,DGNUNUGWIJZIFW-QURGRASLSA-N
[O-][N+](=O)c1ccc(o1)c1ccc(s1)/N=N\c1ccc(s1)c1ccc(o1)[N+](=O)[O-],272.png,DHJUYONPCPGTHS-ZCXUNETKSA-N
[O-][N+](=O)/N=C\c1ccc([nH]1)/N=N/c1ccc([nH]1)/C=N\[N+](=O)[O-],273.png,DHKXEATUBLFLPP-SEUONAGBSA-N
Fc1ncc([nH]1)c1ccc(o1)/N=N/c1ccc(o1)c1cnc([nH]1)F,274.png,DHLXRAILLJPXLU-QURGRASLSA-N
Sc1ccc(o1)c1cc2c3cc(c4ccc(o4)S)c4c5c3c(c3c2c2c1cccc2c(c3)c1ccc(o1)S)cc(c5ccc4)c1ccc(o1)S,275.png,DHZKKMIRTMCIQA-UHFFFAOYSA-N
O=C1c2cc(ccc2C(=O)c2c1cc(cc2)c1ncco1)c1ncco1,276.png,DJKSKULPBXJAFA-UHFFFAOYSA-N
FC(c1cc([nH]c1)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)c1[nH]cc(c1)C(F)(F)F)(F)F,277.png,DJOUIENRCXUSNZ-UHFFFAOYSA-N
Fc1csc(n1)c1ccc(o1)/N=N/c1ccc(o1)c1scc(n1)F,278.png,DKFOVBLMNGCCIC-FMQUCBEESA-N
O=C1c2cc(ccc2C(=O)c2c1cc(cc2)c1scc(n1)S)c1scc(n1)S,279.png,DKTALCSEAGZQJV-UHFFFAOYSA-N
FC(c1cnc(s1)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)c1ncc(s1)C(F)(F)F)(F)F,280.png,DLENVYASMXCDEG-UHFFFAOYSA-N
COc1ccc(o1)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)c1ccc(o1)OC,281.png,DMHBFYSYKNLTLA-UHFFFAOYSA-N
O=C1c2cc(ccc2C(=O)c2c1cc(cc2)c1ccc(s1)O)c1ccc(s1)O,282.png,DMIBVWGGWBJDKC-UHFFFAOYSA-N
Fc1ccc(s1)c1cc2c3cc(c4ccc(s4)F)c4c5c3c(c3c2c2c1cccc2c(c3)c1ccc(s1)F)cc(c5ccc4)c1ccc(s1)F,283.png,DMJLAWMFXJTEEQ-UHFFFAOYSA-N
c1ccc(cc1)/N=N/c1ccccc1,284.png,DMLAVOWQYNRWNQ-BUHFOSPRSA-N
c1ccc(cc1)/N=N\c1ccccc1,285.png,DMLAVOWQYNRWNQ-YPKPFQOOSA-N
FC#Cc1cc2c3cc(C#CF)c4c5c3c(c3c2c2c1cccc2c(c3)C#CF)cc(c5ccc4)C#CF,286.png,DMRPUUKKHXUDTN-UHFFFAOYSA-N
O=Cn1c(ccc1c1ccc(s1)/N=N\c1ccc(s1)c1ccc(n1C=O)C(F)(F)F)C(F)(F)F,287.png,DMTLMOZZRPENQI-DQSJHHFOSA-N
F/N=C\c1ccc(s1)/N=N\c1ccc(s1)/C=N/F,288.png,DMZYAVYCKNYTIZ-UCZXZSEYSA-N
F/N=C\c1ccc(s1)/N=N\c1ccc(s1)/C=N\F,289.png,DMZYAVYCKNYTIZ-ZPHADDHFSA-N
FC(Oc1cnc(nc1)c1ccc(cc1)/N=N\c1ccc(cc1)c1ncc(cn1)OC(F)(F)F)(F)F,290.png,DNBUXXPGELBGKQ-YHZPTAEISA-N
N#Cc1ccc(s1)c1cc2c3cc(c4ccc(s4)C#N)c4c5c3c(c3c2c2c1cccc2c(c3)c1ccc(s1)C#N)cc(c5ccc4)c1ccc(s1)C#N,291.png,DNCKDXKSORHMQT-UHFFFAOYSA-N
N#CC1(C#N)N=N1,292.png,DNHXBHFLXMJCSS-UHFFFAOYSA-N
N#CC1=CC=C(S1(=O)=O)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)C1=CC=C(S1(=O)=O)C#N,293.png,DNXIASLMFWVXCZ-UHFFFAOYSA-N
FC(Oc1ncc([nH]1)c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)c1cnc([nH]1)OC(F)(F)F)(F)F,294.png,DOHOXEDBRGUCGJ-UHFFFAOYSA-N
Oc1nnc(nn1)[C@]1(O)N=N1,295.png,DOKRBLLIFIJKEE-UHFFFAOYSA-N
N#Cc1c(cc(cc1c1ccc([nH]1)O)C#N)c1ccc([nH]1)O,296.png,DOUDWFHYHKDFGA-UHFFFAOYSA-N
N#Cc1c(cc(cc1c1ccc(cc1)OC)C#N)c1ccc(cc1)OC,297.png,DOYKZRSTVHQBTJ-UHFFFAOYSA-N
[O-][N+](=O)C1=CC=C(C1)c1ccc(s1)/N=N\c1ccc(s1)C1=CC=C(C1)[N+](=O)[O-],298.png,DOYMAAFUYSNDCW-VXPUYCOJSA-N
N#Cc1c(cc(cc1c1ccc(o1)F)C#N)c1ccc(o1)F,299.png,DOZPJUPFZVZAKW-UHFFFAOYSA-N
Clc1coc(n1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1occ(n1)Cl,300.png,DPGRDUGGUUXXKR-UHFFFAOYSA-N
COc1nnc(nn1)c1ccc(o1)/N=N/c1ccc(o1)c1nnc(nn1)OC,301.png,DPPNCCYTEIOSKD-FOCLMDBBSA-N
N#Cc1c(cc(cc1c1ccc([nH]1)OC)C#N)c1ccc([nH]1)OC,302.png,DPPZROBNKRXOMY-UHFFFAOYSA-N
C#Cc1cc2c3cc(C#C)c4c5c3c(c3c2c2c1cccc2c(c3)C#C)cc(c5ccc4)C#C,303.png,DPRIFTDICSSESH-UHFFFAOYSA-N
c1ccc([nH]1)c1cc2c3cc(c4ccc[nH]4)c4c5c3c(c3c2c2c1cccc2c(c3)c1ccc[nH]1)cc(c5ccc4)c1ccc[nH]1,304.png,DPUPUKXISYIQRA-UHFFFAOYSA-N
Oc1ccc(nc1)[C@]1(O)N=N1,305.png,DQKWAGPBERJFRU-UHFFFAOYSA-N
Fc1csc(n1)c1ccc(s1)/N=N\c1ccc(s1)c1scc(n1)F,306.png,DQSYRDUEZRUTBK-VXPUYCOJSA-N
Sc1ncc([nH]1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1cnc([nH]1)S,307.png,DRUGBLSBUAHKDY-UHFFFAOYSA-N
FC(Oc1ccc(nc1)c1cc2c3cc(c4ccc(cn4)OC(F)(F)F)c4c5c3c(c3c2c2c1cccc2c(c3)c1ccc(cn1)OC(F)(F)F)cc(c5ccc4)c1ccc(cn1)OC(F)(F)F)(F)F,308.png,DSEATRZWWODIDE-UHFFFAOYSA-N
Fc1ccc(cc1)c1cc2c3cc(c4ccc(cc4)F)c4c5c3c(c3c2c2c1cccc2c(c3)c1ccc(cc1)F)cc(c5ccc4)c1ccc(cc1)F,309.png,DTIICCIDAMRDMY-UHFFFAOYSA-N
CO/N=C\c1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)/C=N\OC,310.png,DTJBCVXBRQXSPJ-QJUDHZBZSA-N
S/C=C\c1ccc(cc1)/N=N\c1ccc(cc1)/C=C/S,311.png,DTRVHNIXHIOQED-PVVPRHBSSA-N
S/C=C\c1ccc(cc1)/N=N/c1ccc(cc1)/C=C/S,312.png,DTRVHNIXHIOQED-TXCZWMRLSA-N
FC(c1ccc(nc1)c1ccc2c3c1ccc1c3c(cc2)c2c3c1ccc1c3c(cc2)ccc1c1ccc(cn1)C(F)(F)F)(F)F,313.png,DUCHRJPZRKLKEJ-UHFFFAOYSA-N
C/N=C\[C@]1(C)N=N1,314.png,DVAGMTYTUNLFFX-UHFFFAOYSA-N
